TipusCasData,RegioSanitariaCodi,RegioSanitariaDescripcio,SectorSanitariCodi,SectorSanitariDescripcio,ABSCodi,ABSDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,222,SANTA COLOMA DE GRAMENET 1,0,Home,Positiu TAR,5
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,310,RUBÍ 2,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,194,SABADELL 3B,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,192,SABADELL 2,0,Home,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,089,CALDES DE MONTBUI,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,175,PARETS DEL VALLÈS,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,186,PREMIÀ DE MAR,1,Dona,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,249,TERRASSA C,0,Home,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,274,BADALONA 3,0,Home,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,095,CARDEDEU,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,311,SANT ADRIÀ DEL BESÒS 1,0,Home,Positiu TAR,5
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,009,ARENYS DE MAR,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,158,MATARÓ 7,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,157,MATARÓ 6,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,392,POLINYÀ-SENTMENAT,1,Dona,Positiu TAR,5
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,152,MATARÓ 1,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,392,POLINYÀ-SENTMENAT,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,285,GRANOLLERS 2 - NORD,0,Home,Positiu PCR,2
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,320,BARBERÀ DEL VALLÈS,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,283,BADALONA 12,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,248,TERRASSA B,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,097,CASTELLAR DEL VALLÈS,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,315,VALL DEL TENES,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,155,MATARÓ 4,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,320,BARBERÀ DEL VALLÈS,1,Dona,Positiu TAR,4
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,335,SANT ANDREU DE LLAVANERES,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,197,SABADELL 6,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,399,CASTELLBISBAL,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,361,EL MASNOU-ALELLA,0,Home,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,248,TERRASSA B,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,363,SANT QUIRZE DEL VALLÈS,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,247,TERRASSA A,0,Home,Positiu PCR,3
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,095,CARDEDEU,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,353,VILASSAR DE DALT,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,104,CERDANYOLA DEL VALLÈS 1,1,Dona,Positiu PCR,2
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,282,BADALONA 11,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,164,MONTORNÈS / MONTMELÓ,1,Dona,Positiu TAR,4
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,097,CASTELLAR DEL VALLÈS,1,Dona,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,386,RIPOLLET-1,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,353,VILASSAR DE DALT,1,Dona,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,251,TERRASSA E,0,Home,Positiu TAR,4
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,281,BADALONA 10,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,283,BADALONA 12,1,Dona,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,345,SABADELL 4-B,0,Home,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,097,CASTELLAR DEL VALLÈS,0,Home,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,250,TERRASSA D,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,353,VILASSAR DE DALT,0,Home,Positiu PCR,2
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,388,SANT CUGAT DEL VALLÈS-1,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,310,RUBÍ 2,0,Home,Positiu PCR,2
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,247,TERRASSA A,1,Dona,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,194,SABADELL 3B,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,157,MATARÓ 6,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,322,CIUTAT BADIA,0,Home,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,121,LA GARRIGA,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,198,SABADELL 7,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,150,MARTORELLES,1,Dona,Positiu TAR,5
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,095,CARDEDEU,1,Dona,Positiu TAR,4
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,376,ALT MOGENT,1,Dona,Positiu PCR,2
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,252,TERRASSA F,0,Home,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,353,VILASSAR DE DALT,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,251,TERRASSA E,1,Dona,Positiu TAR,4
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,230,SANTA PERPÈTUA DE LA MOGODA,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,342,BADALONA 7B,1,Dona,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,277,BADALONA 6,1,Dona,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,309,RUBÍ 1,0,Home,Positiu TAR,7
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,349,MOLLET DEL VALLÈS-2 OEST,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,190,SABADELL 1A,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,222,SANTA COLOMA DE GRAMENET 1,1,Dona,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,207,SANT CELONI,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,363,SANT QUIRZE DEL VALLÈS,0,Home,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,224,SANTA COLOMA DE GRAMENET 3,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,356,TERRASSA-G,1,Dona,Positiu TAR,5
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,153,MATARÓ 2,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,378,RUBÍ 3,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,247,TERRASSA A,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,089,CALDES DE MONTBUI,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,104,CERDANYOLA DEL VALLÈS 1,1,Dona,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,226,SANTA COLOMA DE GRAMENET 5,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,368,SANTA COLOMA DE GRAMENET 6,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,009,ARENYS DE MAR,1,Dona,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,223,SANTA COLOMA DE GRAMENET 2,1,Dona,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,156,MATARÓ 5,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,345,SABADELL 4-B,1,Dona,Positiu TAR,4
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,279,BADALONA 8,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,390,SANT CUGAT DEL VALLÈS-3,1,Dona,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,191,SABADELL 1B,0,Home,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,356,TERRASSA-G,0,Home,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,089,CALDES DE MONTBUI,1,Dona,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,315,VALL DEL TENES,0,Home,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,389,SANT CUGAT DEL VALLÈS-2,0,Home,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,284,GRANOLLERS 1 -OEST,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,378,RUBÍ 3,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,225,SANTA COLOMA DE GRAMENET 4,1,Dona,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,248,TERRASSA B,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,341,BADALONA 7A,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,277,BADALONA 6,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,197,SABADELL 6,0,Home,Positiu TAR,4
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,252,TERRASSA F,1,Dona,Positiu TAR,6
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,284,GRANOLLERS 1 -OEST,1,Dona,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,198,SABADELL 7,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,197,SABADELL 6,1,Dona,Positiu TAR,6
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,356,TERRASSA-G,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,152,MATARÓ 1,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,207,SANT CELONI,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,095,CARDEDEU,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,361,EL MASNOU-ALELLA,1,Dona,Positiu PCR,3
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,158,MATARÓ 7,0,Home,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,152,MATARÓ 1,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,190,SABADELL 1A,1,Dona,Positiu PCR,3
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,186,PREMIÀ DE MAR,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,389,SANT CUGAT DEL VALLÈS-2,1,Dona,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,280,BADALONA 9,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,309,RUBÍ 1,1,Dona,Positiu TAR,4
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,335,SANT ANDREU DE LLAVANERES,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,252,TERRASSA F,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,207,SANT CELONI,1,Dona,Positiu TAR,4
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,153,MATARÓ 2,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,311,SANT ADRIÀ DEL BESÒS 1,1,Dona,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,368,SANTA COLOMA DE GRAMENET 6,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,355,LA ROCA DEL VALLÈS,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,154,MATARÓ 3,1,Dona,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,361,EL MASNOU-ALELLA,1,Dona,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,349,MOLLET DEL VALLÈS-2 OEST,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,250,TERRASSA D,0,Home,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,390,SANT CUGAT DEL VALLÈS-3,0,Home,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,388,SANT CUGAT DEL VALLÈS-1,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,310,RUBÍ 2,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,349,MOLLET DEL VALLÈS-2 OEST,1,Dona,PCR probable,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,190,SABADELL 1A,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,156,MATARÓ 5,0,Home,Positiu TAR,5
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,158,MATARÓ 7,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,286,GRANOLLERS 3 - CENTRE EST,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,164,MONTORNÈS / MONTMELÓ,0,Home,Positiu PCR,3
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,196,SABADELL 5,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,104,CERDANYOLA DEL VALLÈS 1,0,Home,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,157,MATARÓ 6,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,376,ALT MOGENT,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,348,MOLLET DEL VALLÈS-EST,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,355,LA ROCA DEL VALLÈS,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,320,BARBERÀ DEL VALLÈS,0,Home,Positiu TAR,2
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,356,TERRASSA-G,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,154,MATARÓ 3,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,335,SANT ANDREU DE LLAVANERES,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,341,BADALONA 7A,0,Home,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,164,MONTORNÈS / MONTMELÓ,0,Home,Positiu TAR,3
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,389,SANT CUGAT DEL VALLÈS-2,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7842,VALLÈS ORIENTAL,230,SANTA PERPÈTUA DE LA MOGODA,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,249,TERRASSA C,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,280,BADALONA 9,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,157,MATARÓ 6,0,Home,Positiu per ELISA,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,390,SANT CUGAT DEL VALLÈS-3,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,010,ARGENTONA,1,Dona,Positiu TAR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,153,MATARÓ 2,1,Dona,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,276,BADALONA 5,1,Dona,Positiu PCR,2
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,252,TERRASSA F,0,Home,Positiu PCR,2
19/07/2022,7802,METROPOLITANA NORD,7867,BARCELONÈS NORD I MARESME,272,BADALONA 1,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7843,VALLÈS OCCIDENTAL OEST,250,TERRASSA D,1,Dona,Positiu TAR,6
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,191,SABADELL 1B,0,Home,Positiu PCR,1
19/07/2022,7802,METROPOLITANA NORD,7844,VALLÈS OCCIDENTAL EST,097,CASTELLAR DEL VALLÈS,1,Dona,Positiu PCR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,122,GAVÀ 1,0,Home,Positiu TAR,3
19/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,397,VILAFRANCA DEL PENEDÈS 1,0,Home,Positiu PCR,1
19/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,176,PENEDÈS RURAL,0,Home,Positiu TAR,3
19/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,115,ESPARREGUERA,1,Dona,Positiu TAR,2
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,109,CORNELLÀ DE LLOBREGAT 2,0,Home,Positiu PCR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,203,SANT BOI DE LLOBREGAT 2,1,Dona,Positiu PCR,2
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,123,GAVÀ 2,1,Dona,Positiu PCR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,204,SANT BOI DE LLOBREGAT 3,1,Dona,PCR probable,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,293,L'HOSPITALET DE LLOBREGAT 6-S.EULÀLIA S.,0,Home,Positiu TAR,2
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,261,VALLIRANA,0,Home,Positiu TAR,1
19/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,397,VILAFRANCA DEL PENEDÈS 1,0,Home,Positiu TAR,2
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,116,ESPLUGUES DE LLOBREGAT 1,1,Dona,Positiu PCR,2
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,202,SANT BOI DE LLOBREGAT 1,0,Home,Positiu PCR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,265,VILADECANS 1,1,Dona,Positiu PCR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,122,GAVÀ 1,1,Dona,Positiu TAR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,216,SANT JUST DESVERN,1,Dona,Positiu TAR,1
19/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,201,SANT ANDREU DE LA BARCA,1,Dona,Positiu TAR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,117,ESPLUGUES DE LLOBREGAT 2,1,Dona,Positiu PCR,1
19/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,168,OLESA DE MONTSERRAT,1,Dona,Positiu TAR,2
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,289,L'HOSPITALET DE LLOBREGAT 2 -S.JOSEP,1,Dona,Positiu PCR,2
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,123,GAVÀ 2,0,Home,Positiu PCR,2
19/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,316,VILANOVA I LA GELTRÚ 1,0,Home,Positiu TAR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,289,L'HOSPITALET DE LLOBREGAT 2 -S.JOSEP,0,Home,Positiu PCR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,297,L'HOSPITALET DE LLOBREGAT 10 - C.SERRA,1,Dona,Positiu PCR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,369,CORBERA DE LLOBREGAT,1,Dona,Positiu TAR,1
19/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,115,ESPARREGUERA,0,Home,Positiu TAR,2
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,369,CORBERA DE LLOBREGAT,0,Home,Positiu TAR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,123,GAVÀ 2,0,Home,Positiu TAR,1
19/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,299,L'HOSPITALET DE LLOBREGAT 12 (BELLVITGE),1,Dona,Positiu PCR,1
